1	90	49	55
95	70	77	39
61	46	38	48
30	54	64	25
72	2	83	100
53	90	34	93
45	66	75	89
56	97	69	59
36	92	98	100
74	36	67	94
8	24	10	60
63	3	93	46
93	52	76	72
73	56	27	72
34	57	50	4
80	90	89	49
27	4	61	20
92	54	85	94
94	3	19	32
34	40	62	59
73	74	22	87
7	7	74	96
93	12	95	68
4	87	57	60
100	84	42	1
96	82	23	26
74	80	26	20
50	50	100	82
58	9	53	93
40	44	80	55
30	28	23	98
80	11	9	43
100	99	74	6
58	96	11	99
69	29	71	97
56	65	12	79
10	42	6	9
80	7	50	63
32	60	59	74
97	10	65	15
26	14	40	90
5	79	39	52
86	79	99	66
49	22	82	67
21	26	83	20
27	95	12	57
53	85	19	4
91	16	18	3
37	59	22	65
64	86	47	26
33	2	17	92
50	11	72	94
37	54	11	90
59	11	29	32
34	27	71	76
6	43	77	71
59	13	42	31
93	66	25	8
41	10	25	78
59	22	14	1
93	62	17	14
62	42	16	28
95	42	44	87
65	4	39	37
4	62	14	97
82	32	13	54
32	4	3	49
83	87	43	31
65	63	91	94
92	62	4	3
21	14	78	52
14	66	79	55
88	16	74	34
100	88	100	66
86	77	24	60
76	55	5	10
94	35	6	85
10	80	48	35
22	16	82	21
35	6	90	52
29	12	21	40
89	46	73	20
20	44	38	39
29	44	88	38
10	20	76	33
42	71	65	12
34	20	64	20
63	25	6	23
52	86	26	68
97	4	74	66
25	33	62	92
10	1	42	27
22	75	67	7
94	78	8	83
66	65	74	81
20	61	68	11
28	97	36	37
52	38	99	98
71	11	56	83
29	88	75	32
