58	61	16	18
10	46	48	55
72	29	43	60
32	87	94	23
85	23	34	63
100	63	25	91
41	66	27	32
42	51	94	23
87	26	55	73
27	79	54	55
23	54	68	52
93	64	12	52
17	17	96	16
79	24	21	63
71	54	11	37
36	59	85	96
29	96	18	80
52	20	81	22
25	25	91	22
22	94	13	48
54	35	70	11
39	17	39	48
52	27	11	27
18	44	44	83
31	84	86	99
90	62	21	50
16	37	84	61
31	96	51	93
88	46	69	86
60	97	95	75
45	88	37	46
72	26	12	15
27	81	99	13
47	47	92	96
41	35	78	12
70	84	10	51
18	17	99	63
20	43	52	25
73	33	22	24
44	17	73	42
29	35	23	41
28	86	20	99
100	14	28	76
86	48	62	89
39	13	80	96
41	83	79	67
90	25	77	21
12	11	48	38
84	93	80	12
81	59	21	78
63	94	29	46
68	87	86	40
17	69	36	83
60	82	19	34
85	95	21	10
94	58	21	19
95	59	26	80
25	70	61	81
12	34	59	44
97	42	40	21
44	35	50	60
86	93	70	31
69	58	17	56
70	25	44	61
89	26	19	61
26	14	93	100
95	72	68	94
87	88	68	100
64	30	82	84
99	56	50	80
50	16	63	91
70	59	88	56
93	27	90	54
71	89	44	32
48	56	32	65
20	27	50	38
54	30	12	37
45	43	87	63
87	31	23	86
47	56	83	96
56	38	67	80
54	11	84	40
14	52	27	26
70	45	41	81
90	38	20	65
29	67	42	60
21	31	29	72
17	44	83	70
99	47	42	35
53	26	39	26
67	31	96	13
91	97	80	42
55	16	88	84
77	50	88	89
28	72	66	25
28	25	11	100
36	72	81	63
78	33	55	52
39	44	88	91
31	37	25	54
33	59	39	65
33	58	32	46
20	52	89	58
92	39	28	60
64	58	34	79
94	15	79	29
11	70	10	93
44	32	46	36
15	93	81	45
69	58	16	12
99	16	95	20
82	49	67	32
98	13	72	17
80	22	17	22
83	31	96	15
36	17	76	48
86	78	88	58
11	47	86	75
97	62	30	84
44	19	47	64
96	51	66	93
18	23	99	84
54	87	17	83
10	46	40	49
91	30	26	93
56	67	56	57
18	93	63	46
11	24	23	99
78	95	65	19
50	28	89	61
61	41	62	65
33	38	74	87
54	52	74	77
66	19	71	51
51	93	21	24
68	43	54	62
45	96	55	17
52	15	21	86
36	75	64	30
33	68	26	63
16	31	82	49
92	21	74	31
17	23	45	86
77	94	99	63
56	95	30	76
94	23	86	70
30	66	28	71
29	27	53	64
61	19	82	43
76	30	23	71
24	57	20	50
61	33	28	35
100	70	63	44
72	83	33	24
59	71	66	89
21	52	45	25
10	95	28	93
42	82	18	68
50	56	82	76
99	59	60	100
46	71	81	78
37	13	74	87
22	77	97	45
42	99	21	14
55	64	31	22
45	85	83	41
15	74	88	60
43	75	60	14
52	80	100	40
34	11	12	86
93	59	87	40
56	83	21	29
67	77	46	81
75	69	43	78
94	95	58	47
95	11	14	54
94	85	42	60
41	43	15	77
86	36	45	68
60	83	19	56
72	11	42	69
54	74	60	75
70	34	72	14
80	93	89	63
79	51	74	84
68	89	54	71
66	14	18	18
13	45	75	99
33	80	85	51
26	60	72	51
26	93	43	53
93	55	64	55
42	90	74	80
13	29	18	67
17	11	75	29
96	22	71	26
40	85	77	44
42	11	71	29
88	19	90	34
44	51	56	77
93	67	40	43
16	69	94	73
84	30	31	55
18	52	10	30
54	13	96	26
20	100	51	86
100	89	77	79
34	24	65	57
71	13	80	100
81	62	65	18
32	46	40	80
49	32	93	66
10	73	11	11
62	47	92	34
52	50	65	81
94	37	31	16
17	74	27	68
68	32	49	88
10	80	95	22
16	20	43	88
56	59	31	33
19	33	95	29
24	97	38	38
81	94	77	72
13	29	83	57
94	100	76	68
69	44	25	42
32	39	58	47
100	32	61	31
25	44	21	30
28	26	84	27
60	58	85	83
56	62	99	40
52	23	91	43
100	80	67	35
15	76	23	52
30	18	52	58
43	81	57	65
70	48	37	38
79	88	16	96
15	34	10	98
85	74	68	29
35	12	78	18
41	34	96	15
12	59	16	36
98	91	67	99
36	32	84	91
66	16	53	50
61	22	53	24
57	41	67	65
64	55	65	32
49	67	19	20
72	20	50	66
16	97	11	51
88	25	66	98
15	27	25	87
93	37	52	25
57	42	56	50
91	42	25	41
80	58	97	99
69	20	76	95
79	21	73	38
97	52	22	25
35	51	59	88
18	14	60	38
16	63	53	77
90	45	70	42
59	31	49	16
26	36	62	63
23	24	32	43
55	96	38	14
91	54	63	25
75	89	39	10
28	11	63	24
53	88	51	99
28	33	77	26
64	10	65	39
80	50	58	98
19	90	61	86
77	63	50	39
33	94	67	22
12	30	48	38
79	89	100	57
77	32	91	52
23	12	73	78
74	80	20	19
55	96	59	43
99	54	25	59
88	40	33	54
81	26	33	72
91	37	64	76
31	26	15	32
85	24	95	31
50	25	52	97
22	100	66	13
44	37	51	56
96	58	73	95
86	45	84	10
48	13	42	47
63	35	63	92
76	22	59	34
52	64	34	44
77	88	54	38
56	36	66	49
14	16	76	32
93	31	25	11
100	45	47	15
91	19	99	74
85	15	100	85
76	51	70	83
86	55	42	13
33	64	92	39
73	27	50	46
79	18	99	60
98	76	42	77
65	53	90	30
19	92	74	25
60	97	39	38
40	32	89	22
30	79	51	35
58	28	29	87
38	57	15	35
21	81	35	35
39	11	46	18
99	40	93	23
52	54	28	88
27	94	36	100
91	60	13	88
57	28	57	62
87	31	19	41
36	31	74	95
94	20	34	39
89	68	55	66
45	85	90	34
32	95	14	24
82	32	10	53
83	19	12	60
20	76	21	19
46	63	66	22
71	66	50	92
51	30	50	34
10	67	75	67
74	14	10	70
95	17	54	56
22	91	82	10
17	99	34	75
97	72	70	100
13	82	27	64
15	75	86	80
26	81	74	14
21	49	18	68
81	40	25	70
73	45	76	59
33	94	65	31
20	23	73	61
44	41	15	37
54	61	75	63
32	83	94	76
90	15	73	24
82	41	75	31
48	87	34	20
98	39	94	79
35	68	14	23
75	17	30	38
20	76	74	15
24	38	65	96
71	21	24	36
32	70	78	88
80	64	60	42
26	17	36	31
11	35	41	64
14	18	62	96
23	71	48	76
96	42	52	90
87	51	40	28
43	30	77	83
38	93	61	52
64	57	96	77
10	24	68	31
36	93	60	71
61	17	23	42
19	20	95	11
88	91	67	10
35	69	29	95
91	90	15	87
56	45	87	63
29	59	23	41
92	79	57	44
78	61	84	47
56	96	89	93
42	32	27	84
73	45	23	72
57	65	39	27
63	97	42	28
87	18	89	70
51	75	15	83
83	77	13	20
34	28	62	15
38	89	70	35
69	33	60	72
12	56	25	38
71	28	20	45
67	17	22	34
11	65	91	90
80	50	35	62
57	30	35	62
23	17	85	29
41	37	71	28
55	90	48	53
52	67	56	78
36	55	99	60
25	67	47	100
35	60	99	48
54	61	31	26
18	69	64	43
67	35	47	74
42	95	94	52
96	50	58	63
62	37	22	88
96	44	73	84
76	80	94	75
12	87	44	53
78	59	60	52
59	90	51	31
23	97	49	87
50	36	20	30
88	97	64	72
54	68	36	82
38	53	32	16
79	84	72	85
87	23	49	60
39	99	46	15
49	11	27	11
83	74	33	76
93	71	47	88
47	68	82	89
69	44	87	42
94	44	22	63
99	13	66	46
91	30	25	97
20	38	53	90
63	49	50	50
96	46	100	85
92	14	70	76
10	55	93	28
98	14	41	39
73	14	19	41
42	67	54	37
85	44	25	93
10	64	83	91
33	50	55	43
28	98	60	93
14	73	34	71
35	95	28	71
18	62	54	66
83	76	10	55
99	73	46	83
83	72	63	34
46	16	47	75
37	70	24	61
54	23	98	49
53	25	84	77
68	29	49	81
99	70	12	69
56	21	70	89
40	98	61	68
86	33	46	64
20	67	53	79
70	71	80	84
27	55	30	51
73	92	18	37
25	48	86	11
17	72	55	50
17	30	15	51
67	15	56	99
42	65	55	17
81	24	19	22
32	13	39	27
68	92	60	36
66	63	50	81
21	74	59	65
35	54	27	32
80	14	35	48
94	26	85	19
91	69	48	34
100	97	62	35
92	90	75	16
30	91	35	24
40	69	97	77
80	38	40	55
13	91	61	30
27	16	99	38
31	27	96	38
63	84	22	93
68	49	73	22
69	12	23	79
70	25	61	86
54	90	72	59
99	11	46	97
12	100	39	22
52	86	95	25
62	96	38	31
63	27	60	58
32	58	36	24
42	44	31	45
52	47	10	94
96	60	32	24
61	50	52	33
25	35	70	68
24	65	17	24
71	43	65	78
25	55	40	31
63	84	95	19
23	26	45	77
98	19	90	44
72	48	77	60
94	79	69	76
50	98	40	42
25	61	66	88
22	70	33	10
76	72	71	84
85	18	41	14
11	37	90	70
82	81	47	16
84	87	15	100
73	64	37	57
21	76	40	77
99	38	58	52
83	100	52	15
49	62	88	87
99	77	68	49
57	34	10	65
68	19	38	98
32	53	72	80
15	93	71	18
52	91	100	34
78	64	14	24
86	65	81	24
64	13	69	62
61	21	87	81
51	35	19	69
46	24	42	80
87	51	41	77
71	23	70	20
49	55	42	43
69	47	15	76
51	38	22	45
37	83	45	64
89	17	23	39
33	89	64	17
48	100	52	69
68	16	67	56
49	33	72	16
96	54	64	43
74	72	84	57
10	100	64	24
48	12	10	79
95	77	32	32
38	66	30	34
27	48	98	51
17	18	16	46
86	73	89	28
82	31	39	61
78	53	45	66
42	29	89	55
94	91	22	74
15	72	88	85
43	57	88	98
61	17	89	22
37	90	14	37
87	87	14	99
72	90	96	54
92	45	98	10
91	85	51	79
79	25	89	25
23	95	88	48
83	57	75	22
43	51	11	77
71	77	48	99
41	83	16	63
98	23	73	15
98	69	42	15
95	75	12	84
30	26	67	25
39	34	12	35
95	23	63	65
40	97	20	42
57	30	50	17
87	40	54	90
21	51	54	64
27	41	65	47
21	73	45	22
79	11	34	73
43	54	52	84
78	13	55	55
10	94	22	68
27	85	31	47
92	51	97	65
99	79	74	59
96	56	45	79
70	85	31	86
22	51	30	72
90	20	73	54
66	29	23	93
92	74	28	34
12	96	59	28
71	91	70	27
13	15	21	95
72	13	49	40
87	69	67	38
93	43	19	19
89	35	83	76
45	42	21	58
71	44	61	18
80	96	54	51
73	16	72	83
52	76	87	34
96	35	22	23
67	33	60	24
15	51	16	85
44	58	30	54
41	95	20	88
27	62	72	14
45	35	79	52
65	82	55	76
67	18	14	65
74	100	22	16
71	36	24	47
56	67	64	42
71	73	98	39
91	72	23	27
35	78	86	63
88	91	56	19
77	45	43	94
45	12	63	72
98	59	63	100
66	14	60	96
30	15	85	68
11	63	57	19
34	48	58	44
81	37	96	58
42	53	24	79
40	17	21	15
92	31	32	18
36	19	68	76
24	25	53	13
37	25	45	39
37	20	12	17
63	31	51	28
83	94	48	52
96	39	19	18
19	88	66	21
34	48	22	39
14	26	66	10
68	67	79	45
26	24	94	66
42	86	96	46
28	74	11	21
21	95	17	69
44	62	42	82
86	59	18	46
21	65	93	35
10	99	91	57
29	54	90	72
72	41	94	81
40	55	36	31
43	37	29	25
51	69	88	32
90	16	79	97
78	81	16	48
75	19	37	59
25	12	79	22
56	83	50	66
98	43	64	43
69	79	50	66
86	22	94	22
90	96	21	46
100	68	26	29
88	19	20	34
41	97	65	13
23	12	84	72
61	30	29	75
43	43	86	31
67	10	59	42
74	76	60	94
10	19	42	70
26	40	63	27
10	99	52	48
75	74	93	19
89	54	47	55
13	37	78	47
60	73	50	35
61	60	26	10
14	28	76	81
46	55	84	37
17	34	65	37
70	43	37	90
91	69	73	35
11	88	14	68
50	18	19	60
47	61	38	58
24	36	78	46
85	52	77	66
34	77	72	10
14	12	77	10
14	39	76	33
55	10	96	88
96	64	71	70
39	18	41	17
22	85	56	33
98	22	75	81
67	61	18	26
24	98	90	15
78	28	22	81
31	79	30	83
65	95	71	88
16	36	11	59
36	65	62	38
23	51	35	62
37	77	60	52
58	19	72	50
100	44	52	79
47	96	63	75
51	84	47	25
60	88	81	38
91	27	71	92
33	46	63	29
62	79	27	90
100	99	54	92
42	44	46	77
39	41	52	36
17	38	22	91
72	89	26	38
54	47	49	22
17	29	96	20
72	33	56	67
36	77	13	94
41	73	31	97
55	78	32	91
37	77	47	96
46	21	82	19
33	56	12	39
88	52	82	77
18	96	10	22
47	57	74	16
85	62	21	86
77	44	82	39
55	25	89	56
19	65	59	76
72	56	47	92
48	21	72	52
31	61	75	37
75	83	39	90
60	15	89	66
10	79	65	17
51	99	74	42
51	37	53	87
91	17	76	67
98	52	45	65
55	73	71	74
65	81	35	40
95	44	70	90
81	32	16	66
71	91	60	56
94	17	77	59
62	84	29	83
10	38	56	58
31	37	35	30
85	83	37	52
18	82	100	64
65	47	72	95
36	35	79	62
27	50	98	47
19	62	79	73
53	22	99	59
62	27	33	96
89	58	52	47
35	37	74	96
14	98	35	26
54	59	52	20
54	88	29	15
28	61	68	31
47	66	74	72
64	12	67	26
14	51	44	12
82	36	16	30
44	44	71	85
97	71	10	81
100	36	23	85
11	87	24	59
44	57	29	69
32	85	47	49
43	47	31	75
92	57	44	63
12	54	23	37
21	97	18	78
32	56	37	88
22	40	82	78
53	45	36	65
37	88	46	53
10	76	12	83
71	85	35	17
99	45	11	95
57	69	64	46
85	23	81	48
17	10	37	20
57	84	78	97
87	70	32	35
21	56	67	20
15	90	84	20
24	98	19	72
88	44	45	17
21	35	74	93
99	82	100	65
39	54	91	21
99	19	11	35
55	98	65	23
58	76	11	78
71	20	74	92
47	68	60	19
61	65	28	76
73	26	100	60
49	46	24	85
37	28	58	14
37	20	96	88
69	39	19	20
20	34	10	96
25	84	40	63
67	60	63	46
24	37	69	96
45	41	89	46
33	60	74	36
14	80	43	56
95	78	77	80
99	63	34	26
70	79	28	40
40	36	52	66
39	100	71	93
62	75	47	94
90	78	67	93
31	77	83	47
44	94	99	86
81	90	29	81
18	43	98	69
83	99	84	92
91	13	76	48
98	11	52	10
56	72	33	39
32	57	50	38
56	80	20	20
81	94	97	75
73	21	57	10
33	44	58	34
19	12	34	74
82	41	49	78
10	87	77	49
76	68	62	12
97	96	73	93
33	33	54	19
53	46	87	37
97	46	40	15
19	88	78	67
23	25	66	93
74	75	17	81
43	40	58	36
64	37	33	17
28	66	91	55
70	31	47	71
68	48	50	25
39	89	24	72
72	67	24	93
39	45	40	97
44	95	71	98
28	41	59	43
32	90	67	56
65	73	17	27
82	57	96	48
39	37	57	17
38	71	10	39
21	81	20	41
90	64	75	38
80	81	20	19
77	52	90	74
54	33	67	45
78	57	98	75
90	21	82	56
67	52	93	37
29	92	99	65
89	78	36	82
79	18	43	53
96	68	34	40
88	39	89	13
86	83	75	100
42	99	53	70
21	34	67	28
81	83	26	42
17	80	41	72
43	83	53	94
75	19	81	64
95	47	29	21
48	57	79	84
58	67	66	84
17	20	46	82
55	43	48	17
99	86	42	62
10	52	13	85
30	63	72	53
45	100	64	93
28	79	69	91
59	30	29	63
96	25	86	67
70	64	47	82
53	77	71	51
15	17	85	25
29	49	17	84
33	16	66	62
63	57	24	97
54	63	74	30
96	61	37	44
20	86	38	92
62	84	93	34
40	89	95	19
84	45	38	86
24	59	98	68
29	66	91	61
45	78	29	100
49	29	10	52
47	30	10	43
94	44	10	22
62	10	79	96
77	17	73	44
70	52	18	56
15	82	90	83
65	49	20	30
49	32	95	72
89	82	88	64
77	80	23	45
94	26	34	45
85	74	98	96
30	67	12	50
87	15	70	100
63	19	14	14
54	24	64	100
98	56	25	75
66	85	66	35
25	57	16	67
73	17	87	13
24	71	24	17
19	29	80	48
96	49	84	34
62	90	18	76
37	50	49	76
80	98	45	74
96	73	31	37
41	51	12	63
25	65	39	93
85	80	36	13
57	85	75	53
62	34	20	55
95	17	15	52
18	71	65	23
79	52	99	31
20	33	12	14
58	26	64	12
87	100	67	90
52	94	33	40
18	38	13	53
79	49	49	14
99	22	31	83
58	54	76	96
70	73	41	39
37	67	81	58
43	34	32	53
80	24	22	18
46	87	81	70
12	90	12	46
86	59	22	23
60	99	76	86
24	86	90	97
84	52	21	35
62	36	51	100
99	83	21	12
18	35	44	53
82	87	36	42
27	92	51	40
36	95	73	54
63	21	36	21
76	50	40	17
67	92	29	33
58	83	13	47
88	95	11	79
72	16	91	51
97	45	98	66
26	24	77	12
38	32	49	97
